13	-7	-30.96375653	-28.30075577
13	-5	-16.38954033	-21.03751103
13	-3	-16.38954033	-12.99461679
13	-1	2.84E-14	-4.398705355
13	1	2.84E-14	4.398705355
13	3	16.38954033	12.99461679
13	5	16.38954033	21.03751103
13	7	30.96375653	28.30075577
13	9	30.96375653	34.69515353
13	11	45	40.23635831
13	13	45	45
13	15	45	49.08561678
13	17	45	52.59464337
13	19	59.03624347	55.61965528
15	-21	-45	-54.46232221
15	-19	-45	-51.70983681
15	-17	-45	-48.57633437
15	-15	-45	-45
15	-13	-45	-40.91438322
15	-11	-45	-36.25383774
15	-9	-30.96375653	-30.96375653
15	-7	-30.96375653	-25.01689348
15	-5	-16.38954033	-18.43494882
15	-3	-11.30993247	-11.30993247
15	-1	2.84E-14	-3.814074834
15	1	2.84E-14	3.814074834
15	3	11.30993247	11.30993247
15	5	16.38954033	18.43494882
15	7	30.96375653	25.01689348
15	9	30.96375653	30.96375653
15	11	45	36.25383774
15	13	45	40.91438322
15	15	45	45
15	17	45	48.57633437
15	19	45	51.70983681
17	-21	-45	-51.00900596
17	-19	-45	-48.17983012
17	-17	-45	-45
17	-15	-45	-41.42366563
17	-13	-45	-37.40535663
17	-11	-30.96375653	-32.90524292
17	-9	-30.96375653	-27.89727103
17	-7	-30.96375653	-22.38013505
17	-5	-16.38954033	-16.38954033
17	-3	-11.30993247	-10.0079798
17	-1	2.84E-14	-3.366460663
17	1	2.84E-14	3.366460663
17	3	11.30993247	10.0079798
17	5	16.38954033	16.38954033
17	7	30.96375653	22.38013505
17	9	30.96375653	27.89727103
17	11	30.96375653	32.90524292
17	13	45	37.40535663
17	15	45	41.42366563
17	17	45	45
17	19	45	48.17983012
19	-21	-45	-47.86240523
19	-19	-45	-45
19	-17	-45	-41.82016988
19	-15	-45	-38.29016319
19	-13	-30.96375653	-34.38034472
19	-11	-30.96375653	-30.06858282
19	-9	-30.96375653	-25.34617594
19	-7	-16.38954033	-20.22485943
19	-5	-16.38954033	-14.74356284
19	-3	-11.30993247	-8.972626615
19	-1	2.84E-14	-3.012787504
19	1	2.84E-14	3.012787504
19	3	11.30993247	8.972626615
19	5	16.38954033	14.74356284
19	7	16.38954033	20.22485943
19	9	30.96375653	25.34617594
19	11	30.96375653	30.06858282
19	13	30.96375653	34.38034472
19	15	45	38.29016319
19	17	45	41.82016988
19	19	45	45
