-15	-13	-135	-139.0856168
-15	-11	-161.5650512	-143.7461623
-15	-9	-161.5650512	-149.0362435
-15	-7	49.76364169	-154.9831065
-15	-5	-155.5560452	-161.5650512
-15	-3	180	-168.6900675
-15	-1	168.6900675	-176.1859252
-15	1	174.2894069	176.1859252
-15	3	180	168.6900675
-15	5	180	161.5650512
-15	7	180	154.9831065
-15	9	-49.76364169	149.0362435
-15	11	161.5650512	143.7461623
-15	13	135	139.0856168
-15	15	135	135
-15	17	135	131.4236656
-15	19	108.4349488	128.2901632
-13	-21	-124.9920202	-121.7594801
-13	-19	-124.9920202	-124.3803447
-13	-17	80.90972308	-127.4053566
-13	-15	-135	-130.9143832
-13	-13	45	-135
-13	-11	45	-139.7636417
-13	-9	-161.5650512	-145.3048465
-13	-7	51.11550357	-151.6992442
-13	-5	-155.5560452	-158.962489
-13	-3	180	-167.0053832
-13	-1	168.6900675	-175.6012946
-13	1	174.2894069	175.6012946
-13	3	180	167.0053832
-13	5	155.5560452	158.962489
-13	7	161.5650512	151.6992442
-13	9	-52.12501635	145.3048465
-13	11	-45	139.7636417
-13	13	135	135
-13	15	-45	130.9143832
-13	17	108.4349488	127.4053566
-13	19	108.4349488	124.3803447
-11	-21	-108.4349488	-117.6459754
-11	-19	39.28940686	-120.0685828
-11	-17	40.23635831	-122.9052429
-11	-15	-108.4349488	-126.2538377
-11	-13	-135	-130.2363583
-11	-11	-135	-135
-11	-9	45	-140.7105931
-11	-7	-145.0079798	-147.5288077
-11	-5	-145.6196553	-155.5560452
-11	-3	-75.96375653	-164.7448813
-11	-1	168.6900675	-174.8055711
-11	1	-66.37062227	174.8055711
-11	3	155.5560452	164.7448813
-11	5	145.6196553	155.5560452
-11	7	-51.11550357	147.5288077
-11	9	135	140.7105931
-11	11	135	135
-11	13	-146.3099325	130.2363583
-11	15	108.4349488	126.2538377
-11	17	-38.88449643	122.9052429
-11	19	124.3803447	120.0685828
-9	-21	-90	-113.1985905
-9	-19	-124.3803447	-115.3461759
-9	-17	-108.4349488	-117.897271
-9	-15	39.28940686	-120.9637565
-9	-13	38.88449643	-124.6951535
-9	-11	-135	-129.2894069
-9	-9	45	-135
-9	-7	-161.5650512	-142.1250163
-9	-5	51.11550357	-150.9453959
-9	-3	180	-161.5650512
-9	-1	-163.6104597	-173.6598083
-9	1	-64.79887635	173.6598083
-9	3	155.5560452	161.5650512
-9	5	-51.11550357	150.9453959
-9	7	-51.11550357	142.1250163
-9	9	135	135
-9	11	135	129.2894069
-9	13	108.4349488	124.6951535
-9	15	124.9920202	120.9637565
-9	17	-38.88449643	117.897271
-9	19	124.3803447	115.3461759
-7	-21	-114.4439548	-108.4349488
-7	-19	-114.4439548	-110.2248594
-7	-17	-114.4439548	-112.3801351
-7	-15	40.23635831	-115.0168935
-7	-13	-108.4349488	-118.3007558
-7	-11	-108.4349488	-122.4711923
-7	-9	-126.0273734	-127.8749837
-7	-7	45	-135
-7	-5	-161.5650512	-144.4623222
-7	-3	-155.5560452	-156.8014095
-7	-1	-169.6951535	-171.8698976
-7	1	-168.6900675	171.8698976
-7	3	155.5560452	156.8014095
-7	5	-51.11550357	144.4623222
-7	7	135	135
-7	9	-39.09385889	127.8749837
-7	11	124.9920202	122.4711923
-7	13	108.4349488	118.3007558
-7	15	108.4349488	115.0168935
-7	17	-32.90524292	112.3801351
-7	19	90	110.2248594
-5	-21	-90	-103.3924978
-5	-19	-90	-104.7435628
-5	-17	-90	-106.3895403
-5	-15	-90	-108.4349488
-5	-13	-90	-111.037511
-5	-11	-108.4349488	-114.4439548
-5	-9	-108.4349488	-119.0546041
-5	-7	-124.9920202	-125.5376778
-5	-5	-1.245364267	-135
-5	-3	-161.5650512	-149.0362435
-5	-1	-158.1985905	-168.6900675
-5	1	180	168.6900675
-5	3	145.6196553	149.0362435
-5	5	135	135
-5	7	108.4349488	125.5376778
-5	9	-38.88449643	119.0546041
-5	11	-32.90524292	114.4439548
-5	13	114.4439548	111.037511
-5	15	114.4439548	108.4349488
-5	17	-162.897271	106.3895403
-5	19	90	104.7435628
-3	-21	-78.69006753	-98.13010235
-3	-19	144.4623222	-98.97262661
-3	-17	-111.8014095	-100.0079798
-3	-15	-111.8014095	-101.3099325
-3	-13	-90	-102.9946168
-3	-11	-90	-105.2551187
-3	-9	-90	-108.4349488
-3	-7	-90	-113.1985905
-3	-5	-108.4349488	-120.9637565
-3	-3	-135	-135
-3	-1	57.09475708	-161.5650512
-3	1	-57.09475708	161.5650512
-3	3	135	135
-3	5	-40.23635831	120.9637565
-3	7	114.4439548	113.1985905
-3	9	114.4439548	108.4349488
-3	11	90	105.2551187
-3	13	111.8014095	102.9946168
-3	15	101.3099325	101.3099325
-3	17	78.69006753	100.0079798
-3	19	110.2248594	98.97262661
-1	-21	-106.3895403	-92.72631099
-1	-19	-95.71059314	-93.0127875
-1	-17	106.8214099	-93.36646066
-1	-15	-90	-93.81407483
-1	-13	-78.69006753	-94.39870535
-1	-11	-78.69006753	-95.19442891
-1	-9	-78.69006753	-96.34019175
-1	-7	-101.3099325	-98.13010235
-1	-5	147.9946168	-101.3099325
-1	-3	-90	-108.4349488
-1	-1	-135	-135
-1	1	-166.9081069	135
-1	3	90	108.4349488
-1	5	-155.8208929	101.3099325
-1	7	78.69006753	98.13010235
-1	9	78.69006753	96.34019175
-1	11	95.71059314	95.19442891
-1	13	95.71059314	94.39870535
-1	15	78.69006753	93.81407483
-1	17	78.69006753	93.36646066
-1	19	95.71059314	93.0127875
1	-21	-90	-87.27368901
1	-19	106.5873386	-86.9872125
1	-17	-84.28940686	-86.63353934
1	-15	-84.28940686	-86.18592517
1	-13	-101.3099325	-85.60129465
1	-11	-79.69515353	-84.80557109
1	-9	-79.69515353	-83.65980825
1	-7	-101.3099325	-81.86989765
1	-5	-90	-78.69006753
1	-3	-68.19859051	-71.56505118
1	-1	-45	-45
1	1	45	45
1	3	-14.03624347	71.56505118
1	5	-35.53767779	78.69006753
1	7	79.69515353	81.86989765
1	9	101.3099325	83.65980825
1	11	84.28940686	84.80557109
1	13	90	85.60129465
1	15	90	86.18592517
1	17	84.28940686	86.63353934
1	19	84.28940686	86.9872125
3	-21	-101.3099325	-81.86989765
3	-19	-101.3099325	-81.02737339
3	-17	-90	-79.9920202
3	-15	153.4349488	-78.69006753
3	-13	-90	-77.00538321
3	-11	17.10272897	-74.7448813
3	-9	-65.55604522	-71.56505118
3	-7	147.0947571	-66.80140949
3	-5	141.1155036	-59.03624347
3	-3	-45	-45
3	-1	2.84E-14	-18.43494882
3	1	2.84E-14	18.43494882
3	3	45	45
3	5	-141.1155036	59.03624347
3	7	65.55604522	66.80140949
3	9	65.55604522	71.56505118
3	11	90	74.7448813
3	13	90	77.00538321
3	15	68.19859051	78.69006753
3	17	101.3099325	79.9920202
3	19	101.3099325	81.02737339
5	-21	24.17910715	-76.60750225
5	-19	-90	-75.25643716
5	-17	-90	-73.61045967
5	-15	-90	-71.56505118
5	-13	-53.13010235	-68.96248897
5	-11	142.1250163	-65.55604522
5	-9	-71.56505118	-60.9453959
5	-7	141.1155036	-54.46232221
5	-5	-45	-45
5	-3	128.8844964	-30.96375653
5	-1	123.6900675	-11.30993247
5	1	24.44395478	11.30993247
5	3	18.43494882	30.96375653
5	5	-115.083594	45
5	7	55.0079798	54.46232221
5	9	55.61965528	60.9453959
5	11	71.56505118	65.55604522
5	13	90	68.96248897
5	15	65.55604522	71.56505118
5	17	65.55604522	73.61045967
5	19	90	75.25643716
7	-21	-90	-71.56505118
7	-19	-65.55604522	-69.77514057
7	-17	-65.55604522	-67.61986495
7	-15	-90	-64.98310652
7	-13	140.7105931	-61.69924423
7	-11	-55.0079798	-57.52880771
7	-9	141.1155036	-52.12501635
7	-7	-45	-45
7	-5	-18.43494882	-35.53767779
7	-3	122.9052429	-23.19859051
7	-1	-125.5376778	-8.130102354
7	1	10.30484647	8.130102354
7	3	24.44395478	23.19859051
7	5	34.9920202	35.53767779
7	7	-135	45
7	9	71.56505118	52.12501635
7	11	71.56505118	57.52880771
7	13	55.61965528	61.69924423
7	15	55.61965528	64.98310652
7	17	90	67.61986495
7	19	-147.0947571	69.77514057
9	-21	-90	-66.80140949
9	-19	33.31063082	-64.65382406
9	-17	140.7105931	-62.10272897
9	-15	140.7105931	-59.03624347
9	-13	-71.56505118	-55.30484647
9	-11	-45	-50.71059314
9	-9	-45	-45
9	-7	-34.9920202	-37.87498365
9	-5	127.8749837	-29.0546041
9	-3	2.84E-14	-18.43494882
9	-1	11.30993247	-6.340191746
9	1	-11.30993247	6.340191746
9	3	24.44395478	18.43494882
9	5	-128.8844964	29.0546041
9	7	18.43494882	37.87498365
9	9	-135	45
9	11	45	50.71059314
9	13	71.56505118	55.30484647
9	15	55.0079798	59.03624347
9	17	71.56505118	62.10272897
9	19	55.61965528	64.65382406
11	-21	-71.56505118	-62.35402464
11	-19	-71.56505118	-59.93141718
11	-17	-55.0079798	-57.09475708
11	-15	140.7105931	-53.74616226
11	-13	-45	-49.76364169
11	-11	-45	-45
11	-9	-45	-39.28940686
11	-7	4.398705355	-32.47119229
11	-5	128.8844964	-24.44395478
11	-3	2.84E-14	-15.2551187
11	-1	11.30993247	-5.194428908
11	1	5.710593137	5.194428908
11	3	2.84E-14	15.2551187
11	5	-122.9052429	24.44395478
11	7	18.43494882	32.47119229
11	9	-135	39.28940686
11	11	45	45
11	13	45	49.76364169
11	15	71.56505118	53.74616226
11	17	-141.1155036	57.09475708
11	19	55.0079798	59.93141718
13	-21	-55.0079798	-58.24051992
13	-19	-71.56505118	-55.61965528
13	-17	-71.56505118	-52.59464337
13	-15	-45	-49.08561678
13	-13	-45	-45
13	-11	135	-40.23635831
13	-9	-18.43494882	-34.69515353
13	-7	-34.38034472	-28.30075577
13	-5	2.84E-14	-21.03751103
13	-3	123.6900675	-12.99461679
13	-1	2.84E-14	-4.398705355
13	1	-11.30993247	4.398705355
13	3	-122.4711923	12.99461679
13	5	2.84E-14	21.03751103
13	7	-128.8844964	28.30075577
13	9	34.9920202	34.69515353
13	11	-135	40.23635831
13	13	-115.083594	45
13	15	-135	49.08561678
13	17	71.56505118	52.59464337
13	19	71.56505118	55.61965528
15	-21	-71.56505118	-54.46232221
15	-19	-45	-51.70983681
15	-17	-45	-48.57633437
15	-15	-45	-45
15	-13	135	-40.91438322
15	-11	-34.9920202	-36.25383774
15	-9	-18.43494882	-30.96375653
15	-7	-18.43494882	-25.01689348
15	-5	-24.44395478	-18.43494882
15	-3	2.84E-14	-11.30993247
15	-1	-117.5972959	-3.814074834
15	1	5.710593137	3.814074834
15	3	125.5376778	11.30993247
15	5	122.0053832	18.43494882
15	7	18.43494882	25.01689348
15	9	-128.8844964	30.96375653
15	11	34.9920202	36.25383774
15	13	45	40.91438322
15	15	45	45
15	17	45	48.57633437
15	19	71.56505118	51.70983681
17	-21	-45	-51.00900596
17	-19	135	-48.17983012
17	-17	-123.6900675	-45
17	-15	-178.7546357	-41.42366563
17	-13	-36.02737339	-37.40535663
17	-11	-34.9920202	-32.90524292
17	-9	-34.38034472	-27.89727103
17	-7	122.9052429	-22.38013505
17	-5	-21.80140949	-16.38954033
17	-3	123.6900675	-10.0079798
17	-1	11.30993247	-3.366460663
17	1	163.1785901	3.366460663
17	3	20.22485943	10.0079798
17	5	21.80140949	16.38954033
17	7	2.84E-14	22.38013505
17	9	34.38034472	27.89727103
17	11	-128.8844964	32.90524292
17	13	18.43494882	37.40535663
17	15	45	41.42366563
17	17	45	45
17	19	45	48.17983012
19	-21	88.75463573	-47.86240523
19	-19	-45	-45
19	-17	-45	-41.82016988
19	-15	129.0938589	-38.29016319
19	-13	128.8844964	-34.38034472
19	-11	-18.43494882	-30.06858282
19	-9	-18.43494882	-25.34617594
19	-7	2.84E-14	-20.22485943
19	-5	2.84E-14	-14.74356284
19	-3	-10.30484647	-8.972626615
19	-1	-5.710593137	-3.012787504
19	1	5.710593137	3.012787504
19	3	-117.1811111	8.972626615
19	5	2.84E-14	14.74356284
19	7	24.44395478	20.22485943
19	9	-128.8844964	25.34617594
19	11	-129.2894069	30.06858282
19	13	34.9920202	34.38034472
19	15	45	38.29016319
19	17	45	41.82016988
19	19	-135	45
